,Text,Label
2187,"Іран погодився відправити в Росію ракети і більше безпілотників, кинувши виклик Заходу.",True
2188,"100% - ймовірність рецесії в США, - Bloomberg",True
2189,"️НАТО передасть Україні кошти для боротьби з дронами найближчими днями. Йдеться про сотні станцій активних перешкод, - генсек НАТО Столтенберг.",True
2190,"“Починається битва за Херсон», – у русявих пабліках почали здавати нерви та готуватися до нового «жесту доброї волі».",True
2191,"«Дальші дії щодо Херсона залежатимуть від військово-тактичної ситуації, що складається, вона непроста, не виключається прийняття непростих рішень, — рашист Суровікін",True
2192,️СоСальдо оголосив про організоване переміщення евакуації цивільного населення на лівий берег Дніпра,True
2193,Слідом за сосальдо в паніку (якої немає) впав генерал суворікін - саме ця істота відповідає за дії військ Росії в Україні,True
2194,Завтра на засіданні Радбезу в Росії можуть ввести військовий стан і повністю закрити кордони,True
2195,Євген Карась пише про можливі повторні великі обстріли України з 19 по 22 жовтня,True
2196,"Відповідь Віталія Кіма на висловлювання рашистів щодо ""відходу"" з Херсонського напряму",True
2197,"️Війська з Херсона можуть бути перекинуті на Київ,",True
2198,"️В'їзд для цивільних осіб до Херсонської області закривається на 7 днів, — Сальдо",True
2199,️Повідомляють про 4 ракети над Сумською областю у бік Конотопу.,True
2200,"Повідомляють, що ракета, яка пролітала над Хмельницькою областю, летить у бік Чернівецької області",True
2201,️Над Кам'янець-Подільським помічено ракету.,True
2202,️Повторні вибухи в Чернігівській області,True
2203,Ізраїль відповів відмовою на прохання України про постачання систем ППО,True
2204,Загроза вторгнення з білорусі може значно зрости навесні –,True
2205,"На підстанції в Білгороді нічого не відбувається, але в місті частково пропало світло",True
2206,"Як бачите, комунікації продовжуються, не виключено, що сьогодні чи завтра може бути масштабна повітряна тривога, мінімум до 22 жовтня існує підвищена загроза, тож дослухаємось до воздушних тревог.",True
2207,"️Президент ФРН Штайнмаєр з міркувань безпеки скасував візит до Києва, який було заплановано на завтра.",True
2208,"️Оголошення Путіним військового стану в областях України - це відчайдушна тактика,",True
2209,"«путін опинився у скрутному становищі, єдиним інструментом якого є жорстоке поводження з українськими громадянами», -",True
2210,"Завтра буде важкий день для всієї країни. Всюди будуть відключення електрики. Усім українцям необхідно мінімізувати користування електроенергією з 7 ранку до 23:00, — Тимошенко",True
2211,"Відключення електрики по Україні відбуватимуться по черзі. Тривалість черги визначає обленерго, але не більше чотирьох годин, - ""Укренерго""",True
2212,"Найближчим часом окупанти забиратимуть чоловіків у свою армію. Спробуйте виїхати, а якщо не вийде, здавайтеся в український полон, — Зеленський звернувся до мешканців тимчасово окупованих територій",True
2213,"Ви б хотіли, щоб путін подався до в'язниці? — До пекла.",True
2214,Кремль серйозно розглядає варіант виведення військ із Херсонської області,True
2215,️У Білорусі зараз піднято відразу кілька ворожих винищувачів,True
2216,"«Спецслужби РФ, ймовірно, готують теракти проти свого ж населення, щоб звинуватити в цьому Україну.",True
2217,Газета Times опублікувала інфографіку тривалості перебування на посаді глав британського уряду,True
2218,Екс-нардепа Микитася арештували на два місяці.,True
2219,"""Ми можемо опинитися в ситуації, коли нам тижнями або місяцями треба буде сидіти без води, без світла, без тепла"", - Арестович",True
2220,"Завтра також можливі відключення світла по всій Україні,",True
2221,Син племінника експрезидента США Джона Кеннеді таємно воював в Україні проти Росії,True
2222,"Ердоган заявив, що найближчим часом має намір провести переговори з путіним та Зеленським, — ЗМІ",True
2223,"«Білорусь ні з ким не збирається воювати, війна країні не потрібна, — Лукашенко",True
2224,В Україні ліквідовано 10 інструкторів дронів з Ірану,True
2225,️Чернігівська обл - загроза ракетного удару!,True
2226,"️Рівненська область вибухи, можливо працює ППО",True
2227,"️Диспетчерський центр ""Укренерго"" змушений запровадити тимчасове контрольоване обмеження споживання електроенергії у Києві та Київській, Чернігівській, Черкаській, Житомирській областях",True
2228,"Олексій Арестович повідомляє, що збито п'ять ракет, які летіли на Київ.",True
2229,Рівненщину просять терміново зменшити електроспоживання!,True
2230,"Зеленський назвав Путіна старим, який не дотримується свого слова",True
2231,На Росії знову розбився військовий літак.,True
2232,"️Знову пішли УГРОЗИ від Мінвбивства рашки Київу! Говорять, що нанесуть ракетні УДАРИ по центрах прийняття рішень у столиці",True
2233,Під Донецьком поранено пропагандиста Семена Пегова,True
2234,"Сьогодні над Бахмутом, де йдуть найважчі бої, нереально гарне небо",True
2235,"️Ізраїль надав Україні розвіддані, необхідні для боротьби з безпілотниками",True
2236,"️Ріші Сунак, ймовірний наступний прем'єр Великої Британії, заявивши, що британці завжди будуть вдячні Борису Джонсону за позицію щодо України",True
2237,Судно КНДР перетнуло морську лінію розмежування,True
2238,"️СБУ опублікувала аудіозаписи, які доводять співпрацю президента ""Мотор Січ"" В'ячеслава Богуслаєва з Росією",True
2239,"РУсня спорядила карту територій, які можуть постраждати при підриві ""брудної бомби"". Судячи з карти, радіоактивні речовини нібито торкнуться Києва, дійдуть до Львова і навіть Польщі",True
2240,"А ось і перше фото ""кишенькового дрону"" Teledyne Flir Black Hornet на озброєнні ЗСУ",True
2241,️Під Київом почали помічати російські маячки передачі координат - ЗМІ,True
2242,"Суд заарештував директора ""Мотор Січ"" Богуслаєва на 60 днів",True
2243,"️США не мають наміру вести переговори з Росією щодо України ""без залучення Києва""",True
2244,Сьогодні ми зможемо спостерігати часте сонячне затемнення,True
2245,"Борис Джонсон планує проводити більше часу у Вашингтоні, щоби гарантувати безперервну підтримку України з боку США, — Financial Times.",True
2246,Тонкий натяк від «Укрзалізниці» У вагоні президента Німеччини Штайнмайєра вони поставили букет ірисів і розклали листівки із системою ППО Iris-T Саме цю систему Україна чекає від ФРН,True
2247,"У разі підриву Каховської ГЕС Крим залишиться без водопостачання на 10-15 років, а може, і назавжди,",True
2248,"- ""Шановні мобілізовані, ви йдете не м'ясом"" - ""М'ясом. Ми м'ясо. Ви матерям тут поясните""",True
2249,"Мило дня: «Махай ручкою, тато летить!» — український пілот вирішив відвідати свій дім",True
2250,"Путін боїться отримати по обличчю від Зеленського,",True
2251,"Просування ЗСУ на півдні сповільнилося через дощі,",True
2252,"10 українських військовослужбовців повернули з плена, серед них - 1 офіцер та 9 рядових і сержантів",True
2253,"️Повідомляється, що 1 винищувач проходить у р-ні кордону Рівненщини та Волині з Білоруссю",True
2254,"Росія хоче «розблокувати відносини» з Україною, – президент Зеленський. Росія, незважаючи на постійні ракетні обстріли України, передала президентом Гвінеї-Бісау, який сьогодні відвідав Київ після зустрічі з путіним,",True
2255,"️Декілька БпЛА «Шахід» летять у напрямку: Очаків, Південний, Одеса. Будьте в укриттях.",True
2256,Президент підтримав заміну пожежних перевірок страхуванням відповідальності,True
2257,"ЗМІ повідомляють, що зафіксовано пуски ракет з боку Ростова-на-Дону о 09:40. Час підльоту до",True
2258,"Вибухи які чули у Києві, можливо пов'язані з роботами з розмінування в області.",True
2259,"️Потреби в активізації чи збільшенні темпів мобілізації немає,",True
2260,"Україна посилила своє угруповання в північному регіоні поблизу Білорусі, щоб протистояти будь-якому можливому відновленню російського нападу через кордон, — заступник начальника Головного оперативного управління Генштабу ЗСУ Олексій Громов.",True
2261,"Російська армія знову може розпочати наступ на Київ з території Білорусі через Чорнобильську зону або Чернігівську область, — Генштаб ЗСУ",True
2262,За кілька хвилин розпочнеться виступ Х*йла всієї планети.,True
2263,"«Ми не видим загрози, що противник буде безпосередньо атакувати Київ», – Олексій Громов. Насправді РФ більше цікавитиме порушення нашої інфраструктури та логістики, – зазначив бригадний генерал.",True
2264,"Німеччина готова відновлювати енергетику України, повідомив у твіттер Дмитро Кулеба.",True
2265,Зелений вважає відступ російської армії з Херсона частиною інформаційної операції,True
2266,"Київ ""за 2 дні"" версія 100500. Пропагандони стверджують, що до весни ""цілком точно"" ""возьмуть під контроль всю територію"" України",True
2267,путлер фактично назвав себе диктатором:,True
2268,"На відміну від Заходу, ми в чуже подвір'я не ліземо",True
2269,"""Ми намагалися висрати відносини із Заходом та з НАТО""",True
2270,️Через слабке освітлення вулиць в Україні збільшилася кількість ДТП,True
2271,️Повідомляють про вибухи на Дніпропетровщині!,True
2272,"Нацбанк прогнозує, що реальні зарплати зростуть на 4,6% у 2023 році.",True
2273,"У Києві вводять екстрене відключення світла на невизначений термін,",True
2274,"Путін готовий поновити переговори з Україною та США, заявивши офіційний представник МЗС КНР Ван Веньбінь.",True
2275,"Пакт росія-НАТО від 1997 року анульовано,",True
2276,"Насправді це корональні дірки, з яких у космос виривається сонячний вітер. Саме через них на Землі трапляються геомагнітні бурі.",True
2277,"З наступного тижня графік відключень буде плановим, а не аварійним, — Тимошенко",True
2278,"Америка оновить всю ядерну тріаду: земля, вода, повітря",True
2279,️В районі 7:50 Чорноморський флот Росії був під атакою дронів-камікадзе. Працювала ППО.,True
2280,Залужний назвав чотири ключові завдання для ЗСУ,True
2281,"ФСБ готовить державний переворот у Молдові,",True
2282,"З'явилася інформація, що рашисти вперше за довгий час вивели всю свою техніку з аеродрому в Чорнобаївці.",True
2283,У Кремлі обговорювали можливість завдання ядерного удару по Німеччині наприкінці минулого року.,True
2284,"Кілька кораблів Чорноморського флоту РФ, серед яких - фрегат ""Адмірал Макаров"" заздалегідь, були знищені - повідомив військкор",True
2285,"️Операція зі звільнення Херсона триватиме до кінця листопада,",True
2286,Відбувся черговий обмін полоненими — Україна повернула додому 52 воїни,True
2287,"Олександр Лапін, який командував російським угрупуванням ""Центр"" у війні проти України, знято зі своєї посади, — російські воїнкори",True
2288,"Москва припиняє участь у реалізації «зернової угоди» після теракту, здійсненого київським режимом за участю фахівців Великобританії проти кораблів Чорноморського флоту та цивільних судів – Міноборони Росії",True
2289,"11-й армійський корпус із Калінінграда, який складався із 12 тисяч військових, було відправлено в Україну і повністю знищено,",True
2290,Італія передала Україні від 20 до 30 самохідних артилерійських установок M109L,True
2291,"Замість Лапіна призначили генерала, який командував штурмом Маріуполя, — ЗМІ.",True
2292,"Нічого незвичайного, просто на Росії можуть заблокувати YouTube",True
2293,"Ворог обстрілює одні й ті самі підстанції по кілька разів і щоразу робить це «не за графіком» — У Міненерго відповіли всім, хто скаржиться на «відключення світла не за графіком» Водночас директор ДПЕК повідомив, що тривалість відключень електрики може зростати. Деякі будинки у Києві та Київській області будуть без світла цілий день.",True
2294,На росії депутат розчавив дитину та втік з місця ДТП.,True
2295,Хітрий план путіна: Росія втратила статус провідної енергетичної держави назавжди,True
2296,"️Світло відключатимуть на 6 годин щодня,",True
2297,️Губернатор Чернігівської області Чаус попереджає про масований пуск ракет Україною.,True
2298,"За даними української розвідки, сьогодні очікується наймасовіша ракетна атака, починаючи з 24 лютого-ЗМІ.",True
2299,Увага! Пішла третя хвиля запусків ракет!,True
2300,"️Мер Львова Садовий: Силі ППО, які за такої туманної погоди збивають ракети, без перебільшення – ТИТАНІ.",True
2301,Загалом за пару годин збили 44 ракети з 50 випущених рашистами.,True
2302,"Через обстріл енергетичної інфраструктури без світла залишилася частина Київщини,",True
2303,"Момент падіння пішохідного мосту в Індії,",True
2304,Про ракетні удари по трьох ГЕС повідомляє профільне видання Еlektrovesti,True
2305,"УВАГА! Сьогодні очікується ще кілька хвиль ракетних ударів, — пише мер Кривого Рогу Вілкул.",True
2306,"Поточна ситуація щодо ""зернової угоди"" після виходу з неї рішки",True
2307,"Жителів Київщини можуть тимчасово переселити в інші регіони, якщо ситуація на енергетичному фронті стане критичною",True
2308,️ Черги до бювету за водою у Києві збільшуються. Стояти доведеться годинами.,True
2309,"Система ППО IRIS-T, надана Німеччиною раніше цього місяця, сьогодні спрацювала зі 100% результатом.",True
2310,Чорноморський флот на 70% не боєздатний,True
2311,На одеській митниці під час обшуків виявили гелікоптер Мі-2. Він був там 15 років.,True
2312,️ Світло виключатимуть до 3 разів на день: з'явилися нові графіки відключення світла у Києві,True
2313,Вперше в історії українці можуть самостійно обрати,True
2314,️Від завтра військові Норвегії будуть перебувати у стані підвищеної бойової готовності,True
2315,"️рф почне новий наступ з білорусі, коли там буде 50-70 тисяч військових",True
2316,Сьогоднішні удари по українській інфраструктурі - частково відповідь за атаку на Севастополь - Путін,True
2317,"Інструкція: що робити, якщо відсутній мобільний зв'язок?",True
2318,️ США передадуть Україні 8 систем ППО NASAMS,True
2319,️Через загрозу ворожих обстрілів (!) усі школи Київської області 1 та 2 листопада працюватимуть дистанційно,True
2320,"У ""Київстару"" стався масштабний збій, абоненти не можуть поповнити рахунки",True
2321,"Дівчині помилково відправили PS5 з грою, що ще не вийшла.",True
2322,“Люди вже на межі. Жителі Волгограда п'ятий день живуть без води та опалення після каналізаційної аварії.,True
2323,"Україні потрібно створити три нові потужні оперативні угруповання на Запоріжжі, Сумщині та Волині, для захисту за новими напрямами у разі деокупації Херсона, - генерал Михайло Забродський",True
2324,"Глава Київської ОВА не виключає, що світла не буде тижнями",True
2325,Блок екс-прем'єра Ізраїлю Нетаньяху близький до перемоги на виборах.,True
2326,"«Нас наї%али просто, от і все!» У Чувашії розпочався масовий протест серед мобілізованих через те, що їм не видали обіцяні",True
2327,Українські дрони-камікадзе презентують і почнуть передавати ЗСУ вже до кінця цього року.,True
2328,«Геї та джентльмени! Прийшли лихоліття»: Байден сформулював унікальне звернення.,True
2329,Росія відновлює свою участь у чорноморській зерновій ініціативі,True
2330,"Високопоставлені російські військові нещодавно провели переговори про можливість застосування Росією ядерної зброї проти України,",True
2331,"У Ердогана запитують - як він зміг переконати пуйла повернутися до ""зернової угоди""",True
2332,"США звинувачують Північну Корею в таємних поставках Росії артилерійських снарядів для війни в Україні,",True
2333,"Зеленський: 252 дні тому Росія вимагала гарантій безпеки від США. Після 8 місяців так званої ""спецоперації"" у Кремлі вимагають гарантій від України. Це справді вражаючі зміни",True
2334,"Вторгнення в Україну лобіював не Путін, а Патрушев та Бортников - The Times",True
2335,Як гартувалася сталь: столичний адвокат пішов до ЗСУ та показав свої тренування,True
2336,Шкіру випиту вами склянку води до вас пили ще 10 людей,True
2337,"«Вірю в те, що Україна деокупує Херсон», — міністр оборони США Ллойд Остін",True
2338,"450 тисяч квартир у Києві сьогодні – без електропостачання,",True
2339,️Президент України з'явиться у спецвипуску шоу на Netflix.,True
2340,"Як зробити повербанк для роутера, щоб інтернет не пропадав при відключенні світла",True
2341,У переважній більшості областей України повітряна тривога!,True
2342,"""Україна готується вторгнутися до Білорусі"", - заявили в Держдурі РФ",True
2343,"️Пишуть про вибухи у Тернопільській області, попередньо працює ППО",True
2344,"""На деяких ділянках фронту помічена техніка ворога, яка вишиковується в колони. Можливо, готується напад на Херсон. Можливі теракти та провокації"", - колаборант Стремоусов",True
2345,"Тим часом стремоусів і далі пиляє відео і запевняє, що обмежень немає",True
2346,"Україна погодила зі США, що вважатиметься перемогою України у війні",True
2347,"Із 238 тисяч чмобиків до підготовки розпочали всього 43%,",True
2348,"«Ця українська криза, в якій ми зараз перебуваємо, — це лише розминка», — голова стратегічного командування ЗС США Річард. За його словами, наближається велика криза. ""Не пройде багато часу, перш ніж ми зазнаємо таких випробувань, яких не відчували ""давно"".",True
2349,З 14 грудня в Україні можна буде не отримувати пластикове посвідчення водія та свідоцтво про реєстрацію транспортного засобу,True
2350,"Хороші новини для жителів Пермі: на свободу вийшов маніяк-людожер Михайло Малишев, який вбивав людей і робив із них пельмені.",True
2351,"Росія не вивела до Чорного моря жодного корабля з ""Калібрами"". Загальний залп - 0 ракет,",True
2352,Любов до випивки збільшує ризик інсульту серед молоді,True
2353,️Рашисти готуються до здачі Херсона в найближчі 3-4 дні,True
2354,"Український військовий Валерій Маркус порекомендував мешканцям Рівненської та Волинської областей, які проживають поблизу кордону з Білоруссю, на місяць ""поїхати кудись відпочити""",True
2355,Рашистський пропагандист повідомляє про великі проблеми армії окупантів під Вугледаром у Донецькій області,True
2356,"Цікава карта того, які території може втратити Росія після поразки у війні проти України",True
2357,"️Росія концентрує сили та засоби для можливого повторення масованих ударів по нашій інфраструктурі. До того ж Росії знадобилися іранські ракети. Готуємось відповідати, — Зеленський",True
2358,"Завтра в Києві очікується сильний дефіцит електроенергії. Не працюватимуть графіки через екстрені відключення, а світла може не бути вже зранку, - повідомив CEO Yasno.",True
2359,"ЗСУ звільнили вже 50% територій, окупованих Росії після 24 лютого.",True
2360,"Міністерство оборони Великої Британії зі посиланням на дані розвідки вважає, що Росія не зможе у найближчі місяці відновити бойовий потенціал авіації.",True
2361,"Росія зможе подвоїти свої ракетні атаки по території України, після отримання боєприпасів замовлених в Ірану, — представник ГУР Скибицький",True
2362,Рух потягів Київ-Кишинів відновили після 24-річної перерви,True
2363,"Рашист приїхав до Казахстану і заявив, що Крим, Донбас та Херсон це росія.",True
2364,"️В Україну прибули ЗРК NASAMS та Aspide, — міністр оборони Рєзніков",True
2365,️Рішення від відходу російських військ із Херсона поки немає. Його має прийняти особисто Путін.,True
2366,"Відновлення мирних переговорів між Україною та Росією може відбутися після звільнення ЗСУ Херсона, бій за який має стратегічне та дипломатичне значення, — La Repubblica",True
2367,"Найближчими днями російські війська можуть обстріляти житлові квартали Херсонської області, щоб звинуватити у цьому ЗСУ,",True
2368,"У Севастополі ранок почався не з кави, а з роботи ППО",True
2369,"КНДР визнала повідомлення про продаж зброї та боєприпасів Росії спробою «опорочити» ПхеньянМіністерство оборони Північної Кореї заявило, що ніякі угоди з зброєю з Москвою не укладало і не планує це робити в майбутньому.",True
2370,"️В Україні оголошено часткову мобілізацію,",True
2371,"В Ірані збираються стратити ВСІХ затриманих протестувальників, а це близько (!) 14 тисяч людей",True
2372,"Стане новим центром влади. Низка країн-членів ЄС побоюються, що вступ України до Євросоюзу змістити баланс сил у блоку на схід",True
2373,"Ще цього не вистачало: вторгнення Китаю на Тайвань може статися вже найближчим часом і це не просто слова,",True
2374,Ймовірна причина натяків Кіма та нити русі сходиться на Снігурівці,True
2375,"Підрозділам ЗСУ вдалося закріпитися на північній околиці підконтрольній військам РФ Снігурівці Миколаївської області, повідомляє зрадник Стремоусов.",True
2376,"️Колаборант Кирило Спермоусов загинув у ДТП, - росЗМІ.",True
2377,"Одразу після смерті Стремоусова в МЗС РФ вкотре повідомили, що вони готові до переговорів з Україною з огляду на реалії, що складаються на даний момент.",True
2378,"️НАТО в курсі заяв по Херсону, але чекає на інформацію щодо розвитку ситуації на землі,",True
2379,"Втрата Херсона – це стратегічний, моральний та політичний",True
2380,Відступ росіян з Херсона не стане ловушкою для ЗСУ.,True
2381,"️Ймовірно, окупанти намагаються накопичити запаси для нового масованого удару",True
2382,В Україні почали мобілізовувати чоловіків без бойового досвіду.,True
2383,"У Херсоні окупанти підірвали всі котельні та об'єкти обленерго, а також телецентр, що знаходиться біля телевежі — місцеві ЗМІ",True
2384,США чекають сигналів про готовність до серйозних переговорів щодо України від Росії,True
2385,США лишили Росії статусу країни з ринковою економікою.,True
2386,"️ США збирають новий «Рамштайн» щодо військової допомоги Україні, — Пентагон",True
2387,"Тим часом на Росії Дугін (!), цей ідеолог ""російського світу"" у",True
2388,"На півдні ЗСУ вже дійшли до правого берега Дніпра,",True
2389,️Тепер офіційно — вся Миколаївська область (крім Кінбурнської коси) звільнена,True
2390,"""Київські війська планують взимку наступати на Білгородську та Курську області""",True
2391,У Білому домі прокоментували повернення Херсона під контроль України.,True
2392,рф може нанести масований ракетний удар по Україні 15-16 листопада,True
2393,"Порція кринжатин вам у стрічку: москвичі таки вийшли на мітинг, скандують ""на Вашингтон"" і вимагають терміново ""вдарити Сарматом по центрах прийняття рішень""",True
2394,"Повітряна тривога по всій території України, крім Криму. Вперше за довгий час",True
2395,Повідомляють про виліт стратегічної авіації три Ту-160 з Курської області. Можливі запуски ракет!,True
2396,Україна та США збудують на українській території малий модульний реактор,True
2397,"Кремлівські пропагандисти після ""Києва за три дні"" та ""у Херсоні Росія назавжди"" почали щось підозрювати",True
2398,"росіяни перевозять ракети з білорусі на Донбас,",True
2399,"Війна в Україні стане однією з головних тем під час спілкування президента США Джо Байдена та глави Китаю Сі Цзіньпіна,",True
2400,Українські чоловіки більше не зможуть виїжджати,True
2401,Будь-які мирні переговори щодо України можуть пройти тільки якщо Росія виведе всі війська з її території,True
2402,"Окупант вимагав у жінки код від мультиварки, думаючи, що це сейф.",True
2403,Лавров відправлено до лікарні невдовзі після прибуття на саміт G20 на Балі.,True
2404,️А ось і фото Зеленського у звільненому Херсоні,True
2405,"Україна поверне Крим без бою на тлі внутрішньої боротьби в Росії, —",True
2406,«Умова для переговорів одна – Росія має залишити всі захоплені території» - про це заявив голова Генштабу ЗСУ,True
2407,"""Олешки Херсонської області звільнено"", - пишуть ЗМІ з посиланням на Арестовича",True
2408,️Тим часом населення Землі офіційно,True
2409,️Інформація про взяття бійцями ЗСУ Кінбурнської Коси та Олешок на лівому березі Херсонщини не відповідає дійсності,True
2410,"В Україні триває гібридна війна, яку розв'язав Захід,",True
2411,"На саміті G20 досягнуто широкого консенсусу щодо низки питань, у тому числі й по Україні, — заявив канцлер ФРН Шольц.",True
2412,Чоловік впав у шахту ліфта через відключення світла.,True
2413,Масовий пуск ракет Х-101 з Ту-95 з району волгоград-астрахань. Цілі в Україні не відомі,True
2414,️Попередній час підльоту ракет до центру України:,True
2415,️ Загроза ураження об'єктів на території Черкаської області,True
2416,"️Сьогодні руска спробує повторити 10 жовтня. Повітряна тривога вже по всій Україні, крім Криму",True
2417,️Повідомляють про повторні вибухи на Київщині,True
2418,"Повідомляють про вибухи у Вінницькій області, працює ППО",True
2419,Івано-Франківськ! Ракета летить у ваш бік!,True
2420,️Близько 10 ракет летить у бік західної України — ЗМІ,True
2421,"«Житомир повністю без електроенергії через прильоти, — мер міста Сергій Сухомлін",True
2422,"У містах де ще є світло дуже скаче напруга. Вимкніть важливі прилади з розеток, щоб не згоріли!",True
2423,"Мобільні оператори обмежили роботу частини сервісів, щоб заощадити електроенергію для можливості здійснювати дзвінки — мер Львова Садовий",True
2424,"Сьогодні по Україні випущено близько 100 ракет,",True
2425,️Київстар попереджає про проблеми зі зв'язком через відключення електрики,True
2426,Зафіксовано рух ракет у бік столиці,True
2427,Окремі підрозділи русні залишають населені пункти на лівому березі.,True
2428,"Сили оборони України готуються до відображення можливого вторгнення окупантів з Білорусі. Вогнева поразка противника почнеться, як тільки ворог перетне держкордон, —",True
2429,Україна призупинила прокачування нафти «Дружбою» у напрямку Угорщини — Транснафта,True
2430,"Російський ринок падає на тлі повідомлень про ракети, що впали в Польщі",True
2431,️Президент Литви: «Кожен дюйм території NATO має бути захищений»,True
2432,"""Сьогодні перший випадок за всю війну, коли російське оружня впало на країну НАТО"", -",True
2433,"«Жодної реакції НАТО на обстріл польської території не буде» - Арестович. Я впевнений, що країни НАТО скористаються цією паузою, щоб не піднімати градус. Складне політичне рішення і я не маю сумніву, що їм цей інцидент пробачать.",True
2434,"Посли НАТО зустрінуться у середу на прохання Польщі на підставі статті 4 альянсу, — джерела Reuters",True
2435,️Польські ЗМІ публікують нібито момент сьогоднішнього ракетного удару по Польщі,True
2436,"Міністр Оборони України Резніков заявив, що потрібно закрити небо над Україною.",True
2437,"️G20 погодила спільну заяву з пунктом, в якому висловлюється засудження війни Росії проти України та закликають її вивести війська з міжнародно визнаної території України,",True
2438,"Ворожа ракета вбила мешканку села Плесецьке Київської області, - Нєбітов",True
2439,"Прем'єр Великобританії Ріші Сунак: Нічого з цього не сталося б, якби не вторгнення Росії в Україну",True
